Column1,pred,actual,Column2,Column3,B,R,bb,rb,Column4,,
3849,1,1,TRUE,0.29,3.1,0.29,0.00,29.41,0.29,,
3850,0,1,FALSE,0.43,0.425531915,2.15,-100.00,0.00,0.43,,
3851,1,0,FALSE,0.65,1.45,0.65,0.00,-100.00,0.65,,
3852,1,1,TRUE,1.15,0.8,1.15,0.00,115.00,1.15,,
3853,0,1,FALSE,0.45,0.454545455,2.00,-100.00,0.00,0.45,,
3854,1,0,FALSE,0.25,3.55,0.25,0.00,-100.00,0.25,,
3856,0,1,FALSE,0.57,0.574712644,1.64,-100.00,0.00,0.57,,
3858,1,1,TRUE,0.54,1.7,0.54,0.00,54.05,0.54,,
3859,1,1,TRUE,0.30,3.05,0.30,0.00,29.85,0.30,,
3860,1,1,TRUE,0.15,5.4,0.15,0.00,15.15,0.15,,
3862,1,1,TRUE,0.32,2.85,0.317460318,0.00,31.75,0.32,,
3863,0,0,TRUE,0.65,0.64516129,1.45,64.52,0.00,0.65,,
3865,1,0,FALSE,0.65,1.45,0.65,0.00,-100.00,0.65,,
3866,1,1,TRUE,0.20,4.35,0.20,0.00,20.00,0.20,,
3867,1,1,TRUE,0.25,3.55,0.25,0.00,25.00,0.25,,
3868,1,1,TRUE,0.36,2.5,0.36,0.00,36.36,0.36,,
3870,1,1,TRUE,0.45,2,0.45,0.00,45.45,0.45,,
3871,1,0,FALSE,0.71,1.3,0.714285714,0.00,-100.00,0.71,,
3872,1,0,FALSE,0.50,1.85,0.50,0.00,-100.00,0.50,,
3873,1,1,TRUE,0.48,1.9,0.476190476,0.00,47.62,0.48,,
3874,1,1,TRUE,0.53,1.75,0.53,0.00,52.63,0.53,,
3875,1,1,TRUE,1.10,0.833333333,1.10,0.00,110.00,1.10,,
3876,0,0,TRUE,0.63,0.625,1.50,62.50,0.00,0.63,,
3877,1,0,FALSE,0.32,2.8,0.322580645,0.00,-100.00,0.32,,
3878,1,1,TRUE,0.80,1.15,0.80,0.00,80.00,0.80,,
3879,1,0,FALSE,0.31,2.95,0.31,0.00,-100.00,0.31,,
3880,1,0,FALSE,0.80,1.15,0.80,0.00,-100.00,0.80,,
3881,0,0,TRUE,0.43,0.434782609,2.10,43.48,0.00,0.43,,
3882,1,1,TRUE,0.45,2,0.45,0.00,45.45,0.45,,
3883,0,1,FALSE,0.39,0.392156863,2.35,-100.00,0.00,0.39,,
3885,0,0,TRUE,0.71,0.714285714,1.30,71.43,0.00,0.71,,
3886,1,1,TRUE,0.26,3.4,0.26,0.00,26.32,0.26,,
3888,0,0,TRUE,0.48,0.476190476,1.9,47.62,0.00,0.48,,
3889,1,1,TRUE,0.24,3.7,0.24,0.00,24.10,0.24,,
3890,1,1,TRUE,0.53,1.75,0.53,0.00,52.63,0.53,,
3891,0,0,TRUE,0.83,0.833333333,1.10,83.33,0.00,0.83,,
3893,0,0,TRUE,0.71,0.714285714,1.30,71.43,0.00,0.71,,
3895,1,1,TRUE,0.53,1.75,0.53,0.00,52.63,0.53,,
3896,1,1,TRUE,0.36,2.55,0.36,0.00,35.71,0.36,,
3897,1,1,TRUE,0.33,2.7,0.333333333,0.00,33.33,0.33,,
3898,0,1,FALSE,0.50,0.5,1.85,-100.00,0.00,0.50,,
3900,1,1,TRUE,0.14,5.7,0.14,0.00,14.18,0.14,,
3901,1,0,FALSE,0.87,1.05,0.87,0.00,-100.00,0.87,,
3902,1,1,TRUE,0.34,2.6,0.34,0.00,34.48,0.34,,
3903,1,0,FALSE,0.65,1.43,0.65,0.00,-100.00,0.65,,
3904,1,1,TRUE,0.53,1.75,0.53,0.00,52.63,0.53,,
3906,0,1,FALSE,0.54,0.540540541,1.70,-100.00,0.00,0.54,,
3907,1,0,FALSE,1.25,0.740740741,1.25,0.00,-100.00,1.25,,
3908,1,1,TRUE,0.32,2.58,0.317460318,0.00,31.75,0.32,,
3909,0,0,TRUE,0.38,0.384615385,2.40,38.46,0.00,0.38,,
3910,1,1,TRUE,0.21,4.2,0.21,0.00,21.05,0.21,,
3911,1,0,FALSE,0.56,1.67,0.56,0.00,-100.00,0.56,,
3912,0,0,TRUE,0.50,0.5,1.85,50.00,0.00,0.50,,
3914,0,0,TRUE,0.50,0.5,1.85,50.00,0.00,0.50,,
3915,1,1,TRUE,0.87,1.05,0.87,0.00,86.96,0.87,,
3916,1,1,TRUE,0.38,2.4,0.38,0.00,38.46,0.38,,
3917,1,1,TRUE,0.45,2,0.45,0.00,45.45,0.45,,
3918,1,1,TRUE,0.28,3.2,0.28,0.00,28.17,0.28,,
3920,1,0,FALSE,0.47,1.95,0.465116279,0.00,-100.00,0.47,,
3921,1,0,FALSE,0.61,1.55,0.61,0.00,-100.00,0.61,,
3922,1,1,TRUE,0.67,1.4,0.67,0.00,66.67,0.67,,
3924,1,1,TRUE,1.10,0.833333333,1.10,0.00,110.00,1.10,,
3926,1,1,TRUE,0.65,1.45,0.65,0.00,64.52,0.65,,
3927,1,1,TRUE,0.30,3,0.30,0.00,30.30,0.30,,
3928,0,1,FALSE,0.67,0.666666667,1.4,-100.00,0.00,0.67,,
3932,0,1,FALSE,0.63,0.625,1.50,-100.00,0.00,0.63,,
3933,1,1,TRUE,0.43,1.9,0.43,0.00,43.48,0.43,,
3934,1,1,TRUE,0.95,0.952380952,0.952380952,0.00,95.24,0.95,,
3935,1,0,FALSE,0.80,1.15,0.80,0.00,-100.00,0.80,,
3936,0,1,FALSE,0.63,0.625,1.50,-100.00,0.00,0.63,,
3937,1,1,TRUE,0.77,1.2,0.77,0.00,76.92,0.77,,
3938,1,1,TRUE,0.77,1.2,0.77,0.00,76.92,0.77,,
3939,1,1,TRUE,0.43,2.1,0.43,0.00,43.48,0.43,,
3940,1,0,FALSE,0.65,1.45,0.65,0.00,-100.00,0.65,,
3941,1,0,FALSE,0.56,1.67,0.56,0.00,-100.00,0.56,,
3942,0,1,FALSE,0.38,0.384615385,2.40,-100.00,0.00,0.38,,
3944,1,1,TRUE,0.71,1.3,0.714285714,0.00,71.43,0.71,,
3947,1,1,TRUE,0.32,2.8,0.322580645,0.00,32.26,0.32,,
3948,0,0,TRUE,0.52,0.520833333,1.77,52.08,0.00,0.52,,
3949,1,1,TRUE,0.36,2.55,0.36,0.00,35.71,0.36,,
3950,1,0,FALSE,0.54,1.7,0.54,0.00,-100.00,0.54,,
3951,1,1,TRUE,0.21,4.2,0.21,0.00,21.05,0.21,,
3952,1,1,TRUE,0.25,3.55,0.25,0.00,25.00,0.25,,
3953,1,1,TRUE,0.62,1.52,0.62,0.00,61.73,0.62,,
3954,1,1,TRUE,0.59,1.5,0.59,0.00,58.82,0.59,,
3955,1,1,TRUE,0.77,1.2,0.77,0.00,76.92,0.77,,
3956,1,0,FALSE,0.38,2.4,0.38,0.00,-100.00,0.38,,
3957,1,0,FALSE,0.19,4.6,0.185185185,0.00,-100.00,0.19,,
3958,1,0,FALSE,0.65,1.45,0.65,0.00,-100.00,0.65,,
3960,1,0,FALSE,0.53,1.75,0.53,0.00,-100.00,0.53,,
3961,0,0,TRUE,0.43,0.425531915,2.15,42.55,0.00,0.43,,
3963,0,1,FALSE,0.29,0.285714286,2.90,-100.00,0.00,0.29,,
3964,1,1,TRUE,0.95,0.952380952,0.952380952,0.00,95.24,0.95,,
3965,1,1,TRUE,0.45,2,0.45,0.00,45.45,0.45,,
3967,0,1,FALSE,0.71,0.714285714,1.30,-100.00,0.00,0.71,,
3968,0,0,TRUE,0.45,0.454545455,2.00,45.45,0.00,0.45,,
3971,1,1,TRUE,0.23,3.8,0.23,0.00,23.26,0.23,,
3972,1,1,TRUE,0.27,3.28,0.27,0.00,27.40,0.27,,
3973,1,0,FALSE,1.10,0.833333333,1.10,0.00,-100.00,1.10,,
3975,0,1,FALSE,0.63,0.625,1.50,-100.00,0.00,0.63,,
3977,1,0,FALSE,0.48,1.9,0.476190476,0.00,-100.00,0.48,,
3978,1,0,FALSE,0.67,1.4,0.67,0.00,-100.00,0.67,,
3979,1,0,FALSE,0.32,2.85,0.317460318,0.00,-100.00,0.32,,
3980,1,1,TRUE,0.20,4.4,0.20,0.00,19.61,0.20,,
3981,1,1,TRUE,0.54,1.7,0.54,0.00,54.05,0.54,,
3982,0,1,FALSE,0.38,0.377358491,2.45,-100.00,0.00,0.38,,
3983,0,1,FALSE,0.67,0.666666667,1.4,-100.00,0.00,0.67,,
3984,1,1,TRUE,0.91,1,0.91,0.00,90.91,0.91,,
3985,0,1,FALSE,0.36,0.357142857,2.40,-100.00,0.00,0.36,,
3986,1,0,FALSE,0.77,1.1,0.77,0.00,-100.00,0.77,,
3987,1,1,TRUE,0.20,4.4,0.20,0.00,19.61,0.20,,
3988,1,1,TRUE,0.15,5.4,0.15,0.00,15.15,0.15,,
3990,1,0,FALSE,0.95,0.952380952,0.952380952,0.00,-100.00,0.95,,
3991,1,0,FALSE,0.21,4.23,0.208333333,0.00,-100.00,0.21,,
3992,1,1,TRUE,0.34,2.6,0.34,0.00,34.48,0.34,,
3993,1,1,TRUE,0.33,2.7,0.333333333,0.00,33.33,0.33,,
3994,0,1,FALSE,0.45,0.454545455,2.00,-100.00,0.00,0.45,,
3995,0,0,TRUE,0.45,0.454545455,2.00,45.45,0.00,0.45,,
3996,1,1,TRUE,0.74,1.25,0.74,0.00,74.07,0.74,,
3997,0,0,TRUE,0.69,0.689655172,1.35,68.97,0.00,0.69,,
3998,0,1,FALSE,0.43,0.425531915,2.15,-100.00,0.00,0.43,,
4001,1,0,FALSE,0.67,1.4,0.67,0.00,-100.00,0.67,,
4002,0,1,FALSE,0.54,0.540540541,1.70,-100.00,0.00,0.54,,
4003,0,0,TRUE,0.54,0.540540541,1.70,54.05,0.00,0.54,,
4004,1,1,TRUE,0.36,2.55,0.36,0.00,35.71,0.36,,
4005,1,0,FALSE,0.54,1.7,0.54,0.00,-100.00,0.54,,
4006,0,1,FALSE,0.52,0.520833333,1.77,-100.00,0.00,0.52,,
4007,1,1,TRUE,0.34,2.6,0.34,0.00,34.48,0.34,,
4011,1,0,FALSE,0.69,1.35,0.69,0.00,-100.00,0.69,,
4013,1,0,FALSE,0.80,1.15,0.80,0.00,-100.00,0.80,,
4014,1,1,TRUE,0.29,3.15,0.289855073,0.00,28.99,0.29,,
4015,0,1,FALSE,0.69,0.689655172,1.35,-100.00,0.00,0.69,,
4016,1,0,FALSE,0.22,4.1,0.22,0.00,-100.00,0.22,,
4019,1,0,FALSE,0.69,1.35,0.69,0.00,-100.00,0.69,,
4020,0,0,TRUE,0.45,0.454545455,2.00,45.45,0.00,0.45,,
4021,1,0,FALSE,0.77,1.2,0.77,0.00,-100.00,0.77,,
4022,1,0,FALSE,0.69,1.35,0.69,0.00,-100.00,0.69,,
4023,0,1,FALSE,0.36,0.357142857,2.55,-100.00,0.00,0.36,,
4024,0,0,TRUE,0.29,0.289855073,3.15,28.99,0.00,0.29,,
4025,1,0,FALSE,0.24,3.65,0.243902439,0.00,-100.00,0.24,,
4026,1,1,TRUE,0.54,1.7,0.54,0.00,54.05,0.54,,
4027,1,1,TRUE,0.35,2.58,0.350877193,0.00,35.09,0.35,,
4028,1,1,TRUE,0.40,2.3,0.40,0.00,40.00,0.40,,
4029,1,0,FALSE,0.34,2.6,0.34,0.00,-100.00,0.34,,
4030,1,1,TRUE,0.32,2.8,0.322580645,0.00,32.26,0.32,,
4031,1,0,FALSE,0.34,2.6,0.34,0.00,-100.00,0.34,,
4032,1,0,FALSE,0.51,1.81,0.510204082,0.00,-100.00,0.51,,
4033,0,0,TRUE,0.28,0.281690141,3.20,28.17,0.00,0.28,,
4034,1,1,TRUE,1.01,0.900900901,1.01,0.00,101.00,1.01,,
4035,0,0,TRUE,0.71,0.714285714,1.30,71.43,0.00,0.71,,
4036,1,1,TRUE,0.19,4.1,0.19,0.00,19.42,0.19,,
4037,1,1,TRUE,0.39,2.35,0.39,0.00,39.22,0.39,,
4038,1,1,TRUE,0.42,2.2,0.416666667,0.00,41.67,0.42,,
4040,0,0,TRUE,0.71,0.714285714,1.30,71.43,0.00,0.71,,
4042,1,0,FALSE,0.53,1.75,0.53,0.00,-100.00,0.53,,
4043,0,0,TRUE,0.67,0.666666667,1.4,66.67,0.00,0.67,,
4046,1,1,TRUE,0.45,2,0.45,0.00,45.45,0.45,,
4047,1,1,TRUE,0.19,4.45,0.19,0.00,19.42,0.19,,
4049,1,1,TRUE,0.30,3.05,0.30,0.00,29.85,0.30,,
4051,1,1,TRUE,0.66,1.42,0.66,0.00,65.79,0.66,,
4053,1,1,TRUE,0.52,1.76,0.52,0.00,52.36,0.52,,
4054,1,1,TRUE,0.26,3.4,0.26,0.00,26.32,0.26,,
4055,0,0,TRUE,0.66,0.657894737,1.42,65.79,0.00,0.66,,
4056,1,1,TRUE,0.28,3.2,0.28,0.00,28.17,0.28,,
4057,1,1,TRUE,0.95,0.952380952,0.952380952,0.00,95.24,0.95,,
4058,0,1,FALSE,0.77,0.769230769,1.10,-100.00,0.00,0.77,,
4060,0,1,FALSE,0.41,0.408163265,2.25,-100.00,0.00,0.41,,
4061,1,0,FALSE,0.59,1.6,0.59,0.00,-100.00,0.59,,
4062,1,1,TRUE,0.69,1.35,0.69,0.00,68.97,0.69,,
4063,0,0,TRUE,0.67,0.666666667,1.4,66.67,0.00,0.67,,
4065,1,1,TRUE,0.23,3.8,0.23,0.00,23.26,0.23,,
4066,1,1,TRUE,0.50,1.85,0.50,0.00,50.00,0.50,,
4067,0,1,FALSE,0.69,0.689655172,1.35,-100.00,0.00,0.69,,
4068,1,0,FALSE,1.00,0.909090909,1.00,0.00,-100.00,1.00,,
4069,1,1,TRUE,0.28,3.25,0.28,0.00,27.78,0.28,,
4070,1,1,TRUE,0.32,2.8,0.322580645,0.00,32.26,0.32,,
4071,1,1,TRUE,0.71,1.3,0.714285714,0.00,71.43,0.71,,
4073,1,1,TRUE,0.43,2.1,0.43,0.00,43.48,0.43,,
4077,1,1,TRUE,0.33,2.75,0.33,0.00,32.79,0.33,,
4078,1,1,TRUE,0.80,1.15,0.80,0.00,80.00,0.80,,
4080,1,1,TRUE,0.52,1.77,0.52,0.00,52.08,0.52,,
4081,0,0,TRUE,0.19,0.188679245,4.55,18.87,0.00,0.19,,
4083,0,0,TRUE,0.71,0.714285714,1.30,71.43,0.00,0.71,,
4084,0,1,FALSE,0.36,0.357142857,2.55,-100.00,0.00,0.36,,
4085,1,0,FALSE,0.44,2.05,0.444444444,0.00,-100.00,0.44,,
4086,0,0,TRUE,0.30,0.303030303,3.00,30.30,0.00,0.30,,
4087,1,0,FALSE,0.61,1.55,0.61,0.00,-100.00,0.61,,
4088,1,1,TRUE,0.31,2.95,0.31,0.00,30.77,0.31,,
4091,1,1,TRUE,0.38,2.45,0.38,0.00,37.74,0.38,,
4092,0,0,TRUE,0.47,0.465116279,1.95,46.51,0.00,0.47,,
4093,1,1,TRUE,0.21,4.2,0.21,0.00,21.05,0.21,,
4094,1,1,TRUE,0.48,1.9,0.476190476,0.00,47.62,0.48,,
4095,0,0,TRUE,0.38,0.377358491,2.45,37.74,0.00,0.38,,
4096,1,0,FALSE,0.91,1,0.91,0.00,-100.00,0.91,,
4097,1,0,FALSE,0.18,4.75,0.18,0.00,-100.00,0.18,,
4098,1,0,FALSE,0.39,2.35,0.39,0.00,-100.00,0.39,,
4101,0,0,TRUE,0.65,0.64516129,1.45,64.52,0.00,0.65,,
4102,1,1,TRUE,0.70,1.32,0.70,0.00,70.42,0.70,,
4103,1,0,FALSE,0.43,2.1,0.43,0.00,-100.00,0.43,,
4105,1,1,TRUE,0.52,1.77,0.52,0.00,52.08,0.52,,
4106,1,1,TRUE,0.31,2.9,0.31,0.00,31.25,0.31,,
4107,1,0,FALSE,0.47,1.95,0.465116279,0.00,-100.00,0.47,,
4108,0,1,FALSE,3.18,3.18,0.29,-100.00,0.00,3.18,,
4109,0,0,TRUE,0.44,0.444444444,2.05,44.44,0.00,0.44,,
4110,1,1,TRUE,1.04,0.877192983,1.04,0.00,104.00,1.04,,
4111,1,0,FALSE,0.44,2.05,0.444444444,0.00,-100.00,0.44,,
4112,1,1,TRUE,0.95,0.869565217,0.952380952,0.00,95.24,0.95,,
4113,1,1,TRUE,0.63,1.5,0.63,0.00,62.50,0.63,,
4114,1,1,TRUE,0.25,3.6,0.25,0.00,24.69,0.25,,
4115,1,0,FALSE,0.65,1.43,0.65,0.00,-100.00,0.65,,
4116,0,1,FALSE,0.45,0.454545455,1.80,-100.00,0.00,0.45,,
4117,1,1,TRUE,0.57,1.64,0.57,0.00,57.47,0.57,,
4119,0,1,FALSE,0.68,0.675675676,1.38,-100.00,0.00,0.68,,
4120,1,1,TRUE,0.26,3.45,0.26,0.00,25.97,0.26,,
4121,1,1,TRUE,0.24,3.65,0.243902439,0.00,24.39,0.24,,
4122,0,0,TRUE,0.30,0.303030303,3.00,30.30,0.00,0.30,,
4126,1,1,TRUE,0.27,3.35,0.27,0.00,26.67,0.27,,
4127,1,0,FALSE,0.80,1.15,0.80,0.00,-100.00,0.80,,
4128,0,0,TRUE,0.38,0.377358491,2.45,37.74,0.00,0.38,,
4129,1,1,TRUE,0.44,2.05,0.444444444,0.00,44.44,0.44,,
4130,0,0,TRUE,0.57,0.571428571,1.65,57.14,0.00,0.57,,
4132,1,0,FALSE,0.26,3.48,0.26,0.00,-100.00,0.26,,
4133,0,1,FALSE,0.37,0.37037037,2.48,-100.00,0.00,0.37,,
4134,1,1,TRUE,0.33,2.7,0.333333333,0.00,33.33,0.33,,
4135,1,1,TRUE,0.83,1.1,0.83,0.00,83.33,0.83,,
4136,0,0,TRUE,0.44,0.444444444,2.05,44.44,0.00,0.44,,
4137,1,0,FALSE,1.15,0.8,1.15,0.00,-100.00,1.15,,
4138,1,1,TRUE,0.30,3.05,0.30,0.00,29.85,0.30,,
4139,1,0,FALSE,0.28,3.2,0.28,0.00,-100.00,0.28,,
4140,1,1,TRUE,0.15,5.4,0.15,0.00,15.15,0.15,,
4141,0,1,FALSE,0.77,0.769230769,1.20,-100.00,0.00,0.77,,
4142,0,0,TRUE,0.65,0.64516129,1.45,64.52,0.00,0.65,,
4143,1,1,TRUE,0.48,1.9,0.476190476,0.00,47.62,0.48,,
4144,0,0,TRUE,0.39,0.392156863,2.35,39.22,0.00,0.39,,
4145,1,1,TRUE,0.49,1.88,0.487804878,0.00,48.78,0.49,,
4146,0,0,TRUE,0.87,0.869565217,1.05,86.96,0.00,0.87,,
4147,1,1,TRUE,1.18,0.78125,1.18,0.00,118.00,1.18,,
4149,1,1,TRUE,0.24,3.65,0.243902439,0.00,24.39,0.24,,
4150,1,1,TRUE,0.32,2.85,0.317460318,0.00,31.75,0.32,,
4151,0,0,TRUE,0.43,0.425531915,2.15,42.55,0.00,0.43,,
4152,1,0,FALSE,0.34,2.65,0.34,0.00,-100.00,0.34,,
4153,1,1,TRUE,0.26,3.4,0.26,0.00,26.32,0.26,,
4154,1,1,TRUE,0.51,1.8,0.51,0.00,51.28,0.51,,
4155,1,0,FALSE,0.87,1.05,0.87,0.00,-100.00,0.87,,
4156,1,0,FALSE,0.83,1.1,0.83,0.00,-100.00,0.83,,
4157,1,1,TRUE,0.80,1.15,0.80,0.00,80.00,0.80,,
4158,1,1,TRUE,0.28,3.2,0.28,0.00,28.17,0.28,,
4160,0,0,TRUE,0.43,0.425531915,2.15,42.55,0.00,0.43,,
4161,1,0,FALSE,0.20,4.35,0.20,0.00,-100.00,0.20,,
4162,1,1,TRUE,0.34,2.6,0.34,0.00,34.48,0.34,,
4163,1,1,TRUE,0.36,2.55,0.36,0.00,35.71,0.36,,
4165,1,0,FALSE,0.74,1.25,0.74,0.00,-100.00,0.74,,
4167,1,0,FALSE,0.65,1.45,0.65,0.00,-100.00,0.65,,
4168,1,1,TRUE,0.18,4.25,0.18,0.00,18.18,0.18,,
4169,1,0,FALSE,0.61,1.55,0.61,0.00,-100.00,0.61,,
4170,1,1,TRUE,0.50,1.85,0.50,0.00,50.00,0.50,,
4172,1,1,TRUE,0.65,1.45,0.65,0.00,64.52,0.65,,
4173,1,0,FALSE,0.58,1.63,0.58,0.00,-100.00,0.58,,
4174,1,1,TRUE,0.26,3.2,0.26,0.00,25.64,0.26,,
4175,1,0,FALSE,0.57,1.64,0.57,0.00,-100.00,0.57,,
4176,1,1,TRUE,0.38,2.4,0.38,0.00,38.46,0.38,,
4177,1,1,TRUE,1.00,0.909090909,1.00,0.00,100.00,1.00,,
4179,0,0,TRUE,0.25,0.253164557,3.50,25.32,0.00,0.25,,
4182,1,1,TRUE,0.39,2.35,0.39,0.00,39.22,0.39,,
4184,0,0,TRUE,0.52,0.520833333,1.77,52.08,0.00,0.52,,
4185,0,1,FALSE,0.74,0.740740741,1.25,-100.00,0.00,0.74,,
4186,1,1,TRUE,0.45,2,0.45,0.00,45.45,0.45,,
4187,1,1,TRUE,0.66,1.42,0.66,0.00,65.79,0.66,,
4189,1,1,TRUE,0.57,1.64,0.57,0.00,57.47,0.57,,
4191,1,1,TRUE,0.34,2.6,0.34,0.00,34.48,0.34,,
4192,0,0,TRUE,0.54,0.540540541,1.70,54.05,0.00,0.54,,
4193,1,1,TRUE,0.24,3.7,0.24,0.00,24.10,0.24,,
4194,1,0,FALSE,0.48,1.75,0.476190476,0.00,-100.00,0.48,,
4195,1,1,TRUE,0.61,1.55,0.61,0.00,60.61,0.61,,
4196,0,0,TRUE,0.67,0.666666667,1.4,66.67,0.00,0.67,,
4197,1,1,TRUE,0.43,2.1,0.43,0.00,43.48,0.43,,
4198,1,1,TRUE,0.77,1.2,0.77,0.00,76.92,0.77,,
4199,0,1,FALSE,0.26,0.256410256,3.20,-100.00,0.00,0.26,,
4200,1,1,TRUE,0.17,5,0.166666667,0.00,16.67,0.17,,
4201,1,1,TRUE,0.48,1.9,0.476190476,0.00,47.62,0.48,,
4202,0,0,TRUE,0.37,0.37037037,2.48,37.04,0.00,0.37,,
4203,0,1,FALSE,0.40,0.4,2.3,-100.00,0.00,0.40,,
4204,1,0,FALSE,0.42,2.2,0.416666667,0.00,-100.00,0.42,,
4206,1,1,TRUE,0.41,2.25,0.408163265,0.00,40.82,0.41,,
4207,1,1,TRUE,0.24,3.7,0.24,0.00,24.10,0.24,,
4208,1,1,TRUE,0.65,1.45,0.65,0.00,64.52,0.65,,
4210,1,1,TRUE,0.21,4.2,0.21,0.00,21.05,0.21,,
4211,0,1,FALSE,0.54,0.540540541,1.70,-100.00,0.00,0.54,,
4212,1,0,FALSE,0.96,0.943396226,0.961538462,0.00,-100.00,0.96,,
4213,1,0,FALSE,0.59,1.6,0.59,0.00,-100.00,0.59,,
4214,1,1,TRUE,1.04,0.877192983,1.04,0.00,104.00,1.04,,
4215,1,0,FALSE,0.25,3.5,0.25,0.00,-100.00,0.25,,
4216,1,0,FALSE,0.42,2.2,0.416666667,0.00,-100.00,0.42,,
4217,1,1,TRUE,0.34,2.65,0.34,0.00,33.90,0.34,,
4218,0,1,FALSE,0.76,0.757575758,1.22,-100.00,0.00,0.76,,
4221,1,1,TRUE,0.23,3.9,0.23,0.00,22.73,0.23,,
4222,1,1,TRUE,0.83,1,0.83,0.00,83.33,0.83,,
4223,1,1,TRUE,0.26,3.45,0.26,0.00,25.97,0.26,,
4224,1,1,TRUE,0.27,3.35,0.27,0.00,26.67,0.27,,
4225,1,1,TRUE,0.31,2.9,0.31,0.00,31.25,0.31,,
4226,0,0,TRUE,0.80,0.8,1.15,80.00,0.00,0.80,,
4228,1,1,TRUE,0.39,2.35,0.39,0.00,39.22,0.39,,
4229,0,0,TRUE,0.67,0.666666667,1.4,66.67,0.00,0.67,,
4230,1,1,TRUE,0.19,4.6,0.185185185,0.00,18.52,0.19,,
4232,1,1,TRUE,0.70,1.32,0.70,0.00,70.42,0.70,,
4234,0,1,FALSE,0.71,0.714285714,1.30,-100.00,0.00,0.71,,
4235,1,1,TRUE,0.54,1.7,0.54,0.00,54.05,0.54,,
4237,0,1,FALSE,0.95,0.952380952,0.952380952,-100.00,0.00,0.95,,
4238,0,1,FALSE,0.17,0.166666667,5.00,-100.00,0.00,0.17,,
4239,1,1,TRUE,1.01,0.900900901,1.01,0.00,101.00,1.01,,
4240,1,1,TRUE,0.36,2.55,0.36,0.00,35.71,0.36,,
4241,1,0,FALSE,0.47,1.95,0.465116279,0.00,-100.00,0.47,,
4242,1,1,TRUE,0.32,2.85,0.317460318,0.00,31.75,0.32,,
4243,0,0,TRUE,0.41,0.408163265,2.05,40.82,0.00,0.41,,
4244,1,1,TRUE,0.69,1.35,0.69,0.00,68.97,0.69,,
4245,0,1,FALSE,0.59,0.588235294,1.60,-100.00,0.00,0.59,,
4247,0,1,FALSE,0.21,0.212765957,4.15,-100.00,0.00,0.21,,
4248,0,1,FALSE,0.39,0.392156863,2.35,-100.00,0.00,0.39,,
4249,0,0,TRUE,0.39,0.392156863,2.35,39.22,0.00,0.39,,
4250,1,1,TRUE,0.39,2.15,0.39,0.00,39.22,0.39,,
4251,1,0,FALSE,0.59,1.5,0.59,0.00,-100.00,0.59,,
4252,1,1,TRUE,0.31,2.6,0.31,0.00,31.25,0.31,,
4253,1,0,FALSE,0.91,0.909090909,0.91,0.00,-100.00,0.91,,
4254,1,1,TRUE,0.61,1.45,0.61,0.00,60.61,0.61,,
4255,1,1,TRUE,0.18,4.3,0.18,0.00,17.86,0.18,,
4256,0,0,TRUE,0.65,0.64516129,1.45,64.52,0.00,0.65,,
4257,1,1,TRUE,0.45,2,0.45,0.00,45.45,0.45,,
4258,1,1,TRUE,0.67,1.4,0.67,0.00,66.67,0.67,,
4259,1,1,TRUE,0.70,1.33,0.70,0.00,69.93,0.70,,
4261,0,0,TRUE,0.56,0.561797753,1.67,56.18,0.00,0.56,,
4262,0,0,TRUE,0.21,0.210526316,4.20,21.05,0.00,0.21,,
4264,1,1,TRUE,0.77,1.1,0.77,0.00,76.92,0.77,,
4265,1,1,TRUE,0.30,2.75,0.30,0.00,29.85,0.30,,
4266,0,1,FALSE,0.74,0.740740741,1.15,-100.00,0.00,0.74,,
4267,0,1,FALSE,0.48,0.476190476,1.75,-100.00,0.00,0.48,,
4268,1,0,FALSE,0.95,0.869565217,0.952380952,0.00,-100.00,0.95,,
4269,0,1,FALSE,0.45,0.454545455,2.00,-100.00,0.00,0.45,,
4270,1,1,TRUE,0.77,1.1,0.77,0.00,76.92,0.77,,
4271,0,0,TRUE,0.53,0.52631579,1.65,52.63,0.00,0.53,,
4272,1,0,FALSE,0.57,1.55,0.57,0.00,-100.00,0.57,,
4274,1,0,FALSE,0.24,3.35,0.238095238,0.00,-100.00,0.24,,
4275,0,0,TRUE,0.33,0.333333333,2.50,33.33,0.00,0.33,,
4276,0,1,FALSE,0.50,0.5,1.70,-100.00,0.00,0.50,,
4277,1,1,TRUE,0.22,3.65,0.22,0.00,21.74,0.22,,
4278,1,1,TRUE,0.43,1.9,0.43,0.00,43.48,0.43,,
4279,1,1,TRUE,0.33,2.75,0.33,0.00,32.79,0.33,,
4280,1,1,TRUE,0.83,1.1,0.83,0.00,83.33,0.83,,
4281,1,0,FALSE,1.18,0.78125,1.18,0.00,-100.00,1.18,,
4282,1,0,FALSE,0.43,2.1,0.43,0.00,-100.00,0.43,,
4283,1,1,TRUE,0.71,1.3,0.714285714,0.00,71.43,0.71,,
4285,1,0,FALSE,0.80,1.15,0.80,0.00,-100.00,0.80,,
4286,1,1,TRUE,0.23,3.8,0.23,0.00,23.26,0.23,,
4287,1,1,TRUE,0.26,3.4,0.26,0.00,26.32,0.26,,
4288,0,0,TRUE,0.29,0.289855073,3.15,28.99,0.00,0.29,,
4289,1,1,TRUE,0.22,4.05,0.22,0.00,21.98,0.22,,
4290,1,1,TRUE,0.20,4.35,0.20,0.00,20.00,0.20,,
